geom,degrade_level,query_split,similarity,template_mode,record_id,yaw_true,pitch_true,top1_yaw_pred,top1_pitch_pred,top1_yaw_err,top1_pitch_err,nearest_distance,margin,topk10_idx
G1,clean,val,neg-L2,matched-degraded,G1_yaw165_pitch-045,165.0,-45.0,15.0,55.0,150.0,100.0,0.0,0.0,703;1292;1310;225;479;1439;535;383;713;128
G1,clean,val,neg-L2,matched-degraded,G1_yaw025_pitch-040,25.0,-40.0,155.0,-55.0,130.0,15.0,0.0,0.0,1896;406;599;1067;1221;793;1140;1751;243;182
G1,clean,val,neg-L2,matched-degraded,G1_yaw300_pitch+025,300.0,25.0,0.0,-75.0,60.0,100.0,0.0,0.0,968;1390;829;1257;2062;1141;673;628;1135;1445
G1,clean,val,neg-L2,matched-degraded,G1_yaw330_pitch-005,330.0,-5.0,150.0,-85.0,180.0,80.0,0.0,0.0,338;1840;278;835;1599;1939;778;1684;1893;1976
G1,clean,val,neg-L2,matched-degraded,G1_yaw060_pitch+085,60.0,85.0,60.0,-40.0,0.0,125.0,0.0,0.0,149;1683;521;1247;716;451;1828;6;1218;442
G1,clean,val,neg-L2,matched-degraded,G1_yaw230_pitch+030,230.0,30.0,245.0,45.0,15.0,15.0,0.0,0.0,322;1813;983;2005;1520;754;1473;975;1200;140
G1,clean,val,neg-L2,matched-degraded,G1_yaw240_pitch+070,240.0,70.0,65.0,-60.0,175.0,130.0,0.0,0.0,26;1312;1394;931;1430;208;711;520;1988;1527
G1,clean,val,neg-L2,matched-degraded,G1_yaw235_pitch-050,235.0,-50.0,235.0,-85.0,0.0,35.0,0.0,0.0,1056;1763;1993;11;1302;317;844;1650;300;1882
G1,clean,val,neg-L2,matched-degraded,G1_yaw070_pitch-065,70.0,-65.0,45.0,-60.0,25.0,5.0,0.0,0.0,1880;809;1424;1413;214;1543;166;865;1908;443
G1,clean,val,neg-L2,matched-degraded,G1_yaw290_pitch+080,290.0,80.0,275.0,-35.0,15.0,115.0,0.0,0.0,715;1586;922;2038;1196;678;2092;1082;1634;1084
G1,clean,val,neg-L2,matched-degraded,G1_yaw280_pitch+070,280.0,70.0,110.0,25.0,170.0,45.0,0.0,0.0,1578;665;478;602;598;1760;62;1020;652;1564
G1,clean,val,neg-L2,matched-degraded,G1_yaw215_pitch-060,215.0,-60.0,25.0,15.0,170.0,75.0,0.0,0.0,1189;851;707;1635;852;641;1463;1967;233;1835
G1,clean,val,neg-L2,matched-degraded,G1_yaw225_pitch-090,225.0,-90.0,225.0,-50.0,0.0,40.0,0.0,0.0,970;150;437;341;954;490;1744;390;807;1180
G1,clean,val,neg-L2,matched-degraded,G1_yaw220_pitch-045,220.0,-45.0,25.0,70.0,165.0,115.0,0.0,0.0,2008;1963;1010;1049;2013;838;395;686;615;1184
G1,clean,val,neg-L2,matched-degraded,G1_yaw330_pitch-050,330.0,-50.0,20.0,0.0,50.0,50.0,0.0,0.0,913;1190;104;518;1314;504;498;1795;1632;187
G1,clean,val,neg-L2,matched-degraded,G1_yaw060_pitch+070,60.0,70.0,60.0,20.0,0.0,50.0,0.0,0.0,1971;90;1472;1570;1225;2;1089;2018;419;127
G1,clean,val,neg-L2,matched-degraded,G1_yaw270_pitch-020,270.0,-20.0,170.0,-85.0,100.0,65.0,0.0,0.0,1314;1795;913;1632;345;1190;104;518;504;498
G1,clean,val,neg-L2,matched-degraded,G1_yaw170_pitch-025,170.0,-25.0,15.0,-60.0,155.0,35.0,0.0,0.0,986;2012;721;2041;202;18;1355;353;646;244
G1,clean,val,neg-L2,matched-degraded,G1_yaw225_pitch+070,225.0,70.0,225.0,65.0,0.0,5.0,0.0,0.0,1420;712;485;848;1078;28;1458;722;2014;1659
G1,clean,val,neg-L2,matched-degraded,G1_yaw235_pitch+045,235.0,45.0,65.0,5.0,170.0,40.0,0.0,0.0,1148;863;726;1025;329;1679;1197;1309;236;2097
G1,clean,val,neg-L2,matched-degraded,G1_yaw090_pitch+070,90.0,70.0,25.0,15.0,65.0,55.0,0.0,0.0,1189;851;707;1635;852;641;1463;1967;233;1835
G1,clean,val,neg-L2,matched-degraded,G1_yaw235_pitch+065,235.0,65.0,65.0,80.0,170.0,15.0,0.0,0.0,134;38;87;1064;711;529;1394;2107;26;1195
G1,clean,val,neg-L2,matched-degraded,G1_yaw225_pitch+080,225.0,80.0,225.0,75.0,0.0,5.0,0.0,0.0,1659;2014;722;1918;1891;1458;231;28;435;1078
G1,clean,val,neg-L2,matched-degraded,G1_yaw180_pitch-045,180.0,-45.0,270.0,-60.0,90.0,15.0,0.0,0.0,1028;469;1775;1610;666;2001;1331;50;1235;1794
G1,clean,val,neg-L2,matched-degraded,G1_yaw275_pitch-050,275.0,-50.0,185.0,80.0,90.0,130.0,0.0,0.0,1932;1030;729;151;254;55;769;1385;204;1671
G1,clean,val,neg-L2,matched-degraded,G1_yaw125_pitch-060,125.0,-60.0,305.0,45.0,180.0,105.0,0.0,0.0,310;2025;1675;1824;110;1701;1776;1341;398;1685
G1,clean,val,neg-L2,matched-degraded,G1_yaw045_pitch+085,45.0,85.0,230.0,-80.0,175.0,165.0,0.0,0.0,941;287;44;209;540;2082;825;1703;426;1901
G1,clean,val,neg-L2,matched-degraded,G1_yaw085_pitch+075,85.0,75.0,30.0,80.0,55.0,5.0,0.0,0.0,1108;883;68;1287;1269;335;897;326;156;1384
G1,clean,val,neg-L2,matched-degraded,G1_yaw120_pitch+090,120.0,90.0,190.0,75.0,70.0,15.0,0.0,0.0,866;1903;927;1333;795;1143;1407;1973;1589;672
G1,clean,val,neg-L2,matched-degraded,G1_yaw330_pitch-060,330.0,-60.0,140.0,45.0,170.0,105.0,0.0,0.0,1467;84;1400;453;195;1987;1729;1786;1072;780
G1,clean,val,neg-L2,matched-degraded,G1_yaw270_pitch+055,270.0,55.0,265.0,-20.0,5.0,75.0,0.0,0.0,656;828;441;1209;197;1629;1123;1409;758;519
G1,clean,val,neg-L2,matched-degraded,G1_yaw195_pitch-060,195.0,-60.0,195.0,-80.0,0.0,20.0,0.0,0.0,356;669;1631;801;17;1305;172;2084;244;646
G1,clean,val,neg-L2,matched-degraded,G1_yaw040_pitch+005,40.0,5.0,225.0,15.0,175.0,10.0,0.0,0.0,1213;1688;725;1242;1558;629;438;1925;1480;648
G1,clean,val,neg-L2,matched-degraded,G1_yaw265_pitch-055,265.0,-55.0,15.0,15.0,110.0,70.0,0.0,0.0,1063;265;1804;637;1347;759;2066;1521;932;1774
G1,clean,val,neg-L2,matched-degraded,G1_yaw240_pitch-035,240.0,-35.0,235.0,-45.0,5.0,10.0,0.0,0.0,705;1728;1302;1993;1056;2016;1763;935;133;1283
G1,clean,val,neg-L2,matched-degraded,G1_yaw005_pitch-075,5.0,-75.0,280.0,35.0,85.0,110.0,0.0,0.0,1569;741;2096;1266;1702;1436;401;1537;199;918
G1,clean,val,neg-L2,matched-degraded,G1_yaw025_pitch+055,25.0,55.0,215.0,55.0,170.0,0.0,0.0,0.0,1049;2013;2008;1963;1010;686;838;395;1184;615
G1,clean,val,neg-L2,matched-degraded,G1_yaw290_pitch+060,290.0,60.0,305.0,-75.0,15.0,135.0,0.0,0.0,1105;1799;50;1331;2001;1974;1775;1028;1541;1022
G1,clean,val,neg-L2,matched-degraded,G1_yaw000_pitch-080,0.0,-80.0,190.0,55.0,170.0,135.0,0.0,0.0,396;1474;670;82;46;173;1677;1694;1596;2017
G1,clean,val,neg-L2,matched-degraded,G1_yaw060_pitch-015,60.0,-15.0,60.0,-10.0,0.0,5.0,0.0,0.0,1050;826;1964;272;2063;1218;451;716;1683;1489
G1,clean,val,neg-L2,matched-degraded,G1_yaw230_pitch-030,230.0,-30.0,70.0,-15.0,160.0,15.0,0.0,0.0,2002;1062;165;1724;1274;14;553;1414;448;1273
G1,clean,val,neg-L2,matched-degraded,G1_yaw135_pitch+080,135.0,80.0,15.0,70.0,120.0,10.0,0.0,0.0,700;1830;1177;2080;188;270;292;1574;928;739
G1,clean,val,neg-L2,matched-degraded,G1_yaw250_pitch-020,250.0,-20.0,80.0,-70.0,170.0,50.0,0.0,0.0,820;1849;1486;559;355;1516;481;222;1011;402
G1,clean,val,neg-L2,matched-degraded,G1_yaw350_pitch-005,350.0,-5.0,275.0,55.0,75.0,60.0,0.0,0.0,2041;353;646;244;172;1305;986;17;2012;801
G1,clean,val,neg-L2,matched-degraded,G1_yaw305_pitch+035,305.0,35.0,350.0,-55.0,45.0,90.0,0.0,0.0,741;1569;2096;1436;1266;1537;199;635;1702;401
G1,clean,val,neg-L2,matched-degraded,G1_yaw120_pitch-060,120.0,-60.0,355.0,-65.0,125.0,5.0,0.0,0.0,1981;1125;1900;789;1270;709;1356;1431;613;2069
G1,clean,val,neg-L2,matched-degraded,G1_yaw335_pitch-040,335.0,-40.0,345.0,75.0,10.0,115.0,0.0,0.0,576;1440;723;345;1081;1632;733;1795;550;1314
G1,clean,val,neg-L2,matched-degraded,G1_yaw225_pitch+010,225.0,10.0,40.0,-70.0,175.0,80.0,0.0,0.0,772;53;1452;60;1582;784;752;1110;648;1029
G1,clean,val,neg-L2,matched-degraded,G1_yaw205_pitch+025,205.0,25.0,20.0,15.0,175.0,10.0,0.0,0.0,572;978;1033;1258;1154;1175;1902;185;1730;683
G1,clean,val,neg-L2,matched-degraded,G1_yaw225_pitch+055,225.0,55.0,75.0,-60.0,150.0,115.0,0.0,0.0,1891;1918;231;435;24;1659;258;2014;1490;294
G1,clean,val,neg-L2,matched-degraded,G1_yaw055_pitch+055,55.0,55.0,155.0,5.0,100.0,50.0,0.0,0.0,831;39;524;1862;1027;1868;1144;1710;181;925
G1,clean,val,neg-L2,matched-degraded,G1_yaw300_pitch-005,300.0,-5.0,10.0,-25.0,70.0,20.0,0.0,0.0,17;801;1631;1305;172;244;646;353;356;669
G1,clean,val,neg-L2,matched-degraded,G1_yaw340_pitch+085,340.0,85.0,80.0,-10.0,100.0,95.0,0.0,0.0,125;102;474;387;1142;1187;297;483;1421;1224
G1,clean,val,neg-L2,matched-degraded,G1_yaw245_pitch-020,245.0,-20.0,70.0,-20.0,175.0,0.0,0.0,0.0,214;1413;166;865;443;1765;505;1948;955;1185
G1,clean,val,neg-L2,matched-degraded,G1_yaw165_pitch-065,165.0,-65.0,95.0,55.0,70.0,120.0,0.0,0.0,1614;1954;708;1875;1404;358;601;91;282;1563
G1,clean,val,neg-L2,matched-degraded,G1_yaw095_pitch-045,95.0,-45.0,20.0,55.0,75.0,100.0,0.0,0.0,1864;1470;587;951;1040;1428;1636;898;1352;1455
G1,clean,val,neg-L2,matched-degraded,G1_yaw210_pitch+030,210.0,30.0,210.0,25.0,0.0,5.0,0.0,0.0,1959;1662;1012;1222;252;1352;898;907;1416;1636
G1,clean,val,neg-L2,matched-degraded,G1_yaw280_pitch+000,280.0,0.0,350.0,-35.0,70.0,35.0,0.0,0.0,45;1013;348;417;768;1462;3;398;547;1341
G1,clean,val,neg-L2,matched-degraded,G1_yaw130_pitch+060,130.0,60.0,10.0,20.0,120.0,40.0,0.0,0.0,1091;1852;1909;1494;1777;1749;1449;239;877;1102
G1,clean,val,neg-L2,matched-degraded,G1_yaw090_pitch+090,90.0,90.0,330.0,25.0,120.0,65.0,0.0,0.0,1706;440;83;2056;427;960;624;22;774;933
G1,clean,val,neg-L2,matched-degraded,G1_yaw185_pitch+050,185.0,50.0,185.0,45.0,0.0,5.0,0.0,0.0,1402;1644;949;1330;957;157;1346;1592;1460;938
G1,clean,val,neg-L2,matched-degraded,G1_yaw110_pitch-090,110.0,-90.0,175.0,35.0,65.0,125.0,0.0,0.0,126;154;293;319;799;1041;1965;291;391;205
G1,clean,val,neg-L2,matched-degraded,G1_yaw155_pitch-010,155.0,-10.0,255.0,-50.0,100.0,40.0,0.0,0.0,1933;1149;1412;1501;1887;1772;541;1324;1769;871
G1,clean,val,neg-L2,matched-degraded,G1_yaw080_pitch-005,80.0,-5.0,220.0,50.0,140.0,55.0,0.0,0.0,1421;483;1187;474;484;102;72;360;125;387
G1,clean,val,neg-L2,matched-degraded,G1_yaw250_pitch-030,250.0,-30.0,35.0,35.0,145.0,65.0,0.0,0.0,1286;1432;266;984;945;196;1042;450;1778;1798
G1,clean,val,neg-L2,matched-degraded,G1_yaw070_pitch+015,70.0,15.0,230.0,-70.0,160.0,85.0,0.0,0.0,287;44;941;209;540;825;2082;1901;1703;426
G1,clean,val,neg-L2,matched-degraded,G1_yaw095_pitch+075,95.0,75.0,15.0,-10.0,80.0,85.0,0.0,0.0,308;466;1464;979;1648;203;874;1138;1789;428
G1,clean,val,neg-L2,matched-degraded,G1_yaw215_pitch+000,215.0,0.0,260.0,50.0,45.0,50.0,0.0,0.0,871;1870;1887;2088;1412;1559;1149;718;230;274
G1,clean,val,neg-L2,matched-degraded,G1_yaw220_pitch-005,220.0,-5.0,85.0,30.0,135.0,35.0,0.0,0.0,1926;584;1539;349;706;980;1252;281;1672;551
G1,clean,val,neg-L2,matched-degraded,G1_yaw170_pitch+065,170.0,65.0,125.0,45.0,45.0,20.0,0.0,0.0,1462;3;398;1341;45;1776;1013;348;417;768
G1,clean,val,neg-L2,matched-degraded,G1_yaw210_pitch+060,210.0,60.0,350.0,-85.0,140.0,145.0,0.0,0.0,1231;1841;1826;414;1704;97;507;1124;431;1178
G1,clean,val,neg-L2,matched-degraded,G1_yaw250_pitch-065,250.0,-65.0,325.0,5.0,75.0,70.0,0.0,0.0,1477;1241;1546;1945;1600;1371;1327;617;1134;146
G1,clean,val,neg-L2,matched-degraded,G1_yaw310_pitch+065,310.0,65.0,345.0,15.0,35.0,50.0,0.0,0.0,1568;2077;2060;929;552;412;368;1344;1820;279
G1,clean,val,neg-L2,matched-degraded,G1_yaw175_pitch-090,175.0,-90.0,315.0,35.0,140.0,125.0,0.0,0.0,1655;926;840;1438;468;1332;1230;1936;1573;811
G1,clean,val,neg-L2,matched-degraded,G1_yaw050_pitch+010,50.0,10.0,235.0,50.0,175.0,40.0,0.0,0.0,329;726;863;1148;1679;1197;1025;2097;2075;664
G1,clean,val,neg-L2,matched-degraded,G1_yaw310_pitch-070,310.0,-70.0,175.0,90.0,135.0,160.0,0.0,0.0,1951;1300;1894;1408;280;1844;1876;920;1000;206
G1,clean,val,neg-L2,matched-degraded,G1_yaw120_pitch+025,120.0,25.0,190.0,0.0,70.0,25.0,0.0,0.0,1017;2033;892;999;162;66;1540;1705;1528;1719
G1,clean,val,neg-L2,matched-degraded,G1_yaw205_pitch-005,205.0,-5.0,295.0,-20.0,90.0,15.0,0.0,0.0,797;369;1774;932;759;1054;1804;1378;1116;2011
G1,clean,val,neg-L2,matched-degraded,G1_yaw135_pitch-070,135.0,-70.0,40.0,70.0,95.0,140.0,0.0,0.0,258;1490;294;413;24;435;231;1891;253;375
G1,clean,val,neg-L2,matched-degraded,G1_yaw295_pitch-065,295.0,-65.0,290.0,-45.0,5.0,20.0,0.0,0.0,2034;2032;691;1426;240;742;1298;808;229;610
G1,clean,val,neg-L2,matched-degraded,G1_yaw310_pitch+035,310.0,35.0,10.0,45.0,60.0,10.0,0.0,0.0,477;75;1074;119;424;1232;755;159;178;972
G1,clean,val,neg-L2,matched-degraded,G1_yaw105_pitch+060,105.0,60.0,295.0,40.0,170.0,20.0,0.0,0.0,1974;1799;1541;1022;268;393;1105;50;1331;2001
G1,clean,val,neg-L2,matched-degraded,G1_yaw125_pitch+040,125.0,40.0,195.0,55.0,70.0,15.0,0.0,0.0,1097;1996;2006;1316;934;1085;1797;1628;517;853
G1,clean,val,neg-L2,matched-degraded,G1_yaw185_pitch+015,185.0,15.0,10.0,70.0,175.0,55.0,0.0,0.0,1847;1503;493;1338;135;638;1859;697;1761;787
G1,clean,val,neg-L2,matched-degraded,G1_yaw070_pitch+090,70.0,90.0,230.0,-85.0,160.0,175.0,0.0,0.0,1873;129;426;1930;1818;1703;1152;890;1941;257
G1,clean,val,neg-L2,matched-degraded,G1_yaw190_pitch+010,190.0,10.0,200.0,-20.0,10.0,30.0,0.0,0.0,1853;757;1958;37;770;630;1059;693;9;1020
G1,clean,val,neg-L2,matched-degraded,G1_yaw050_pitch-070,50.0,-70.0,50.0,-90.0,0.0,20.0,0.0,0.0,1031;1823;1444;411;1527;1988;520;208;1430;227
G1,clean,val,neg-L2,matched-degraded,G1_yaw205_pitch+015,205.0,15.0,155.0,45.0,50.0,30.0,0.0,0.0,1863;439;1986;1803;70;884;428;775;1892;1789
G1,clean,val,neg-L2,matched-degraded,G1_yaw230_pitch+005,230.0,5.0,245.0,25.0,15.0,20.0,0.0,0.0,754;1520;1473;975;1813;322;983;2005;140;1200
G1,clean,val,neg-L2,matched-degraded,G1_yaw200_pitch-050,200.0,-50.0,325.0,-55.0,125.0,5.0,0.0,0.0,180;1741;1293;1898;816;216;1061;1461;785;1251
G1,clean,val,neg-L2,matched-degraded,G1_yaw055_pitch-015,55.0,-15.0,55.0,-20.0,0.0,5.0,0.0,0.0,167;1008;1193;680;879;442;695;6;1828;1247
G1,clean,val,neg-L2,matched-degraded,G1_yaw265_pitch+020,265.0,20.0,330.0,60.0,65.0,40.0,0.0,0.0,1552;2030;69;1303;589;1666;571;136;1805;1811
G1,clean,val,neg-L2,matched-degraded,G1_yaw050_pitch+060,50.0,60.0,65.0,25.0,15.0,35.0,0.0,0.0,1434;238;1832;5;621;487;386;882;850;2003
G1,clean,val,neg-L2,matched-degraded,G1_yaw295_pitch-080,295.0,-80.0,280.0,-50.0,15.0,30.0,0.0,0.0,1035;639;1722;1768;600;189;1380;1510;659;148
G1,clean,val,neg-L2,matched-degraded,G1_yaw340_pitch+010,340.0,10.0,150.0,45.0,170.0,35.0,0.0,0.0,740;1682;1676;597;98;1112;187;498;504;566
G1,clean,val,neg-L2,matched-degraded,G1_yaw225_pitch+045,225.0,45.0,75.0,-90.0,150.0,135.0,0.0,0.0,1918;1891;231;435;24;1659;2014;258;722;1490
G1,clean,val,neg-L2,matched-degraded,G1_yaw160_pitch+030,160.0,30.0,315.0,-80.0,155.0,110.0,0.0,0.0,228;915;985;1053;290;312;2009;183;991;1181
G1,clean,val,neg-L2,matched-degraded,G1_yaw320_pitch-010,320.0,-10.0,320.0,-15.0,0.0,5.0,0.0,0.0,1893;1684;1976;1605;607;778;1939;1599;278;1840
G1,clean,val,neg-L2,matched-degraded,G1_yaw075_pitch+020,75.0,20.0,80.0,-70.0,5.0,90.0,0.0,0.0,820;559;1849;355;1486;402;1119;1516;481;222
G1,clean,val,neg-L2,matched-degraded,G1_yaw050_pitch-040,50.0,-40.0,240.0,0.0,170.0,40.0,0.0,0.0,1197;1679;2097;2075;329;664;1949;726;1280;863
G1,clean,val,neg-L2,matched-degraded,G1_yaw185_pitch+025,185.0,25.0,100.0,60.0,85.0,35.0,0.0,0.0,1594;724;961;429;1350;655;1699;942;1598;684
G1,clean,val,neg-L2,matched-degraded,G1_yaw295_pitch-070,295.0,-70.0,275.0,-80.0,20.0,10.0,0.0,0.0,1298;742;808;229;610;147;1426;691;364;2034
G1,clean,val,neg-L2,matched-degraded,G1_yaw275_pitch-065,275.0,-65.0,0.0,-40.0,85.0,25.0,0.0,0.0,354;1493;1359;1667;1665;1689;794;659;1380;189
G1,clean,val,neg-L2,matched-degraded,G1_yaw100_pitch+020,100.0,20.0,350.0,-90.0,110.0,110.0,0.0,0.0,1222;1352;1012;1662;898;1636;587;1959;252;1864
G1,clean,val,neg-L2,matched-degraded,G1_yaw050_pitch-010,50.0,-10.0,50.0,20.0,0.0,30.0,0.0,0.0,573;1349;1051;1354;728;1296;123;1137;1280;1949
G1,clean,val,neg-L2,matched-degraded,G1_yaw290_pitch-040,290.0,-40.0,280.0,-50.0,10.0,10.0,0.0,0.0,1035;639;1722;1768;600;189;1380;1510;659;1689
G1,clean,val,neg-L2,matched-degraded,G1_yaw240_pitch-075,240.0,-75.0,340.0,-10.0,100.0,65.0,0.0,0.0,1817;298;1653;1882;1417;948;300;1650;844;317
G1,clean,val,neg-L2,matched-degraded,G1_yaw295_pitch-015,295.0,-15.0,15.0,55.0,80.0,70.0,0.0,0.0,703;1292;1310;1439;535;225;479;383;713;128
G1,clean,val,neg-L2,matched-degraded,G1_yaw130_pitch-045,130.0,-45.0,320.0,45.0,170.0,90.0,0.0,0.0,602;598;478;665;1760;1578;652;1564;1457;921
G1,clean,val,neg-L2,matched-degraded,G1_yaw105_pitch-060,105.0,-60.0,175.0,-60.0,70.0,0.0,0.0,0.0,854;277;1446;2007;2081;174;765;586;1364;59
G1,clean,val,neg-L2,matched-degraded,G1_yaw105_pitch-070,105.0,-70.0,335.0,-55.0,130.0,15.0,0.0,0.0,1661;1484;609;1883;727;1726;1921;1487;16;49
G1,clean,val,cosine,matched-degraded,G1_yaw285_pitch+080,285.0,80.0,145.0,15.0,140.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw200_pitch+080,200.0,80.0,145.0,15.0,55.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw345_pitch-045,345.0,-45.0,145.0,15.0,160.0,60.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw000_pitch-090,0.0,-90.0,145.0,15.0,145.0,105.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw160_pitch+025,160.0,25.0,145.0,15.0,15.0,10.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw315_pitch+045,315.0,45.0,145.0,15.0,170.0,30.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw160_pitch-035,160.0,-35.0,145.0,15.0,15.0,50.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw180_pitch+000,180.0,0.0,145.0,15.0,35.0,15.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw150_pitch-050,150.0,-50.0,145.0,15.0,5.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw035_pitch+085,35.0,85.0,145.0,15.0,110.0,70.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw125_pitch-035,125.0,-35.0,145.0,15.0,20.0,50.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw280_pitch+075,280.0,75.0,145.0,15.0,135.0,60.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw280_pitch-025,280.0,-25.0,145.0,15.0,135.0,40.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw045_pitch+080,45.0,80.0,145.0,15.0,100.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw185_pitch-010,185.0,-10.0,145.0,15.0,40.0,25.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw005_pitch+015,5.0,15.0,145.0,15.0,140.0,0.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw255_pitch-030,255.0,-30.0,145.0,15.0,110.0,45.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw285_pitch-070,285.0,-70.0,145.0,15.0,140.0,85.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw050_pitch-030,50.0,-30.0,145.0,15.0,95.0,45.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw115_pitch+030,115.0,30.0,145.0,15.0,30.0,15.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw345_pitch-085,345.0,-85.0,145.0,15.0,160.0,100.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw300_pitch+050,300.0,50.0,145.0,15.0,155.0,35.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw065_pitch+065,65.0,65.0,145.0,15.0,80.0,50.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw090_pitch-085,90.0,-85.0,145.0,15.0,55.0,100.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw325_pitch+045,325.0,45.0,145.0,15.0,180.0,30.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw240_pitch-040,240.0,-40.0,145.0,15.0,95.0,55.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw340_pitch+045,340.0,45.0,145.0,15.0,165.0,30.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw030_pitch+050,30.0,50.0,145.0,15.0,115.0,35.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw195_pitch+030,195.0,30.0,145.0,15.0,50.0,15.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw255_pitch+040,255.0,40.0,145.0,15.0,110.0,25.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw215_pitch+020,215.0,20.0,145.0,15.0,70.0,5.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw000_pitch+085,0.0,85.0,145.0,15.0,145.0,70.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw120_pitch+050,120.0,50.0,145.0,15.0,25.0,35.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw095_pitch-055,95.0,-55.0,145.0,15.0,50.0,70.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw025_pitch-035,25.0,-35.0,145.0,15.0,120.0,50.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw165_pitch-025,165.0,-25.0,145.0,15.0,20.0,40.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw335_pitch-010,335.0,-10.0,145.0,15.0,170.0,25.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,clean,val,cosine,matched-degraded,G1_yaw265_pitch-035,265.0,-35.0,145.0,15.0,120.0,50.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
